spec_version,base_model,bridge_scheme,delta,average_percentile_rank_displacement_pp,epsilon,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_class_positive_mass_residual,max_overlap_capacity_excess,max_transport_row_margin_residual,max_transport_column_margin_residual,max_positive_self_assessed_balance_transport_capacity_excess,max_nta_rank_positive_margin_residual,transport_cost,rank_displacement_budget_excess,max_rank_bridge_gap,max_rank_bridge_inequality_excess,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced,p1c13_v1_modified,p1c14_v2_modified,p1c15_v3_modified
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,7,income_tax_liability_weighted_mean_MTR,max,0.177198331736,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,7,pseudo_positive_modeled_annual_income_tax_share,min,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,7,pseudo_positive_modeled_annual_income_tax_share,max,0.737082066869,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.131210710346,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,7,transported_nta_positive_self_assessed_balance_rate,min,0.017057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.151176168729,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,7,transported_nta_positive_self_assessed_balance_rate,max,1,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.347158673179,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,taxable_income_weighted_mean_MTR,min,0.144073123661,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.153468528456,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,taxable_income_weighted_mean_MTR,max,0.180112352624,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.153468528456,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,income_tax_liability_weighted_mean_MTR,min,0.163236457005,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.153468528456,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,income_tax_liability_weighted_mean_MTR,max,0.192820455301,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.153468528456,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,pseudo_positive_modeled_annual_income_tax_share,min,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,pseudo_positive_modeled_annual_income_tax_share,max,0.726057906459,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,transported_nta_positive_self_assessed_balance_rate,min,0.129585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.145534718574,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,8,transported_nta_positive_self_assessed_balance_rate,max,1,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,1.38777878078e-17,0,0,0.43465546312,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,taxable_income_weighted_mean_MTR,min,0.172271804071,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.175866924115,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,taxable_income_weighted_mean_MTR,max,0.180249262732,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,0,0,0,0.161052925697,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,income_tax_liability_weighted_mean_MTR,min,0.186645610215,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.175866924115,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,income_tax_liability_weighted_mean_MTR,max,0.19705018112,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.158484949866,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,pseudo_positive_modeled_annual_income_tax_share,min,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,pseudo_positive_modeled_annual_income_tax_share,max,0.836909871245,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,0,0.175866924115,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,transported_nta_positive_self_assessed_balance_rate,min,0.333608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.24201214741,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,9,transported_nta_positive_self_assessed_balance_rate,max,1,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.491048131459,0,0.235387045814,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,taxable_income_weighted_mean_MTR,min,0.239324165474,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,taxable_income_weighted_mean_MTR,max,0.296421496398,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,income_tax_liability_weighted_mean_MTR,min,0.260468505645,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,income_tax_liability_weighted_mean_MTR,max,0.320590783508,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,pseudo_positive_modeled_annual_income_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,pseudo_positive_modeled_annual_income_tax_share,max,0.738145789101,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0804212664373,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,transported_nta_positive_self_assessed_balance_rate,min,0.368781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.0522361562084,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,decile,10,transported_nta_positive_self_assessed_balance_rate,max,1,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.683777869398,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,overall,,taxable_income_weighted_mean_MTR,min,0.100883929779,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,1.38777878078e-17,0,0,0.106861019445,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,overall,,taxable_income_weighted_mean_MTR,max,0.128679704602,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.131392768174,0,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,overall,,income_tax_liability_weighted_mean_MTR,min,0.108806323885,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.108885318946,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,4,40,0.3,overall,,income_tax_liability_weighted_mean_MTR,max,0.137775579803,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.131392768174,0,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,pseudo_positive_modeled_annual_income_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,pseudo_positive_modeled_annual_income_tax_share,max,0.195828505214,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.236975989746,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,transported_nta_positive_self_assessed_balance_rate,min,0,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,1,transported_nta_positive_self_assessed_balance_rate,max,0.11857250833,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.313527370239,0,0.1,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.246073497442,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.246073497442,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.246073497442,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.246073497442,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,pseudo_positive_modeled_annual_income_tax_share,min,0.14409221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,pseudo_positive_modeled_annual_income_tax_share,max,0.26266472735,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.290242236233,0,0.1,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,transported_nta_positive_self_assessed_balance_rate,min,0.04409221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,2,transported_nta_positive_self_assessed_balance_rate,max,0.16266472735,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.20700402537,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.239533086629,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.239533086629,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.239533086629,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.239533086629,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,pseudo_positive_modeled_annual_income_tax_share,min,0.156598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,pseudo_positive_modeled_annual_income_tax_share,max,0.275171021341,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.210210417684,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,transported_nta_positive_self_assessed_balance_rate,min,0.056598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,3,transported_nta_positive_self_assessed_balance_rate,max,0.175171021341,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,6.93889390391e-18,0.236126079157,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.234930628303,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,taxable_income_weighted_mean_MTR,max,0.0575047660583,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.228447201966,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,1.38777878078e-17,1.38777878078e-17,0,0,0.234930628303,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,income_tax_liability_weighted_mean_MTR,max,0.0586097298753,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,6.93889390391e-18,0.228447201966,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,pseudo_positive_modeled_annual_income_tax_share,min,0.190499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,0,0,0,0.239151627467,0,0.1,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
rank_epsilon_surface_v4,rank_bridge_lp_v3,rank_transport_budget_fixed_epsilon_surface,5,50,0.1,decile,4,pseudo_positive_modeled_annual_income_tax_share,max,0.309071781234,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,0,0,1.38777878078e-17,0,6.93889390391e-18,0.195366576329,0,0.1,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_RANK_EPSILON_SURFACE,False,False,False,False
