decile,decile_code,decile_label,asset_class,reported_item,income_component_code,income_component_label,unit,household_type_code,household_type,household_type_label,raw_value,numeric_value,missing_marker,source_cell,source_row,source_column,source_id,source_stat_inf_id,source_file,source_sha256
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,022,022_２人以上の世帯,２人以上の世帯,4891,4891,,AE46479,46479,AE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0221,0221_有業者なし,有業者なし,4888,4888,,AF46479,46479,AF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,0222,0222_有業者１人以上,有業者１人以上,4891,4891,,AG46479,46479,AG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R1,R1_（再掲）世帯主が66歳未満,（再掲）世帯主が66歳未満,4913,4913,,AH46479,46479,AH,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R11,R11_単身世帯,単身世帯,4938,4938,,AI46479,46479,AI,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R111,R111_無業,無業,5041,5041,,AJ46479,46479,AJ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R112,R112_有業,有業,4935,4935,,AK46479,46479,AK,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R12,R12_大人１人と子供の世帯,大人１人と子供の世帯,4714,4714,,AL46479,46479,AL,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R121,R121_無業,無業,X,,X,AM46479,46479,AM,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R122,R122_有業,有業,4826,4826,,AN46479,46479,AN,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R13,R13_２人以上の大人のみの世帯,２人以上の大人のみの世帯,4920,4920,,AO46479,46479,AO,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R131,R131_有業者なし,有業者なし,4841,4841,,AP46479,46479,AP,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R132,R132_有業者１人,有業者１人,4908,4908,,AQ46479,46479,AQ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R133,R133_有業者２人以上,有業者２人以上,4922,4922,,AR46479,46479,AR,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R14,R14_大人２人以上と子供の世帯,大人２人以上と子供の世帯,4897,4897,,AS46479,46479,AS,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R141,R141_有業者なし,有業者なし,-,,-,AT46479,46479,AT,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R142,R142_有業者１人,有業者１人,4856,4856,,AU46479,46479,AU,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R143,R143_有業者２人以上,有業者２人以上,4901,4901,,AV46479,46479,AV,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R2,R2_（再掲）世帯主が66歳以上,（再掲）世帯主が66歳以上,4893,4893,,AW46479,46479,AW,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R21,R21_単身世帯,単身世帯,4908,4908,,AX46479,46479,AX,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R211,R211_無業,無業,4813,4813,,AY46479,46479,AY,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R212,R212_有業,有業,4978,4978,,AZ46479,46479,AZ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R22,R22_２人以上の世帯,２人以上の世帯,4892,4892,,BA46479,46479,BA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R221,R221_有業者なし,有業者なし,4891,4891,,BB46479,46479,BB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R222,R222_有業者１人以上,有業者１人以上,4892,4892,,BC46479,46479,BC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R3,R3_（再掲）単身世帯,（再掲）単身世帯,4934,4934,,BD46479,46479,BD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R4,R4_（再掲）大人１人と子供の世帯,（再掲）大人１人と子供の世帯,4714,4714,,BE46479,46479,BE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R5,R5_（再掲）２人以上の大人のみの世帯,（再掲）２人以上の大人のみの世帯,4910,4910,,BF46479,46479,BF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,7,等価可処分所得（ＯＥＣＤ新基準準拠）,千円,R6,R6_（再掲）大人２人以上と子供の世帯,（再掲）大人２人以上と子供の世帯,4899,4899,,BG46479,46479,BG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,00,00_総世帯,総世帯,1505,1505,,K46480,46480,K,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,01,01_世帯主が65歳未満,世帯主が65歳未満,1598,1598,,L46480,46480,L,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,011,011_単身世帯,単身世帯,1599,1599,,M46480,46480,M,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0111,0111_無業,無業,906,906,,N46480,46480,N,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0112,0112_有業,有業,1610,1610,,O46480,46480,O,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,012,012_大人１人と子供の世帯,大人１人と子供の世帯,1304,1304,,P46480,46480,P,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0121,0121_無業,無業,X,,X,Q46480,46480,Q,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0122,0122_有業,有業,1523,1523,,R46480,46480,R,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,013,013_２人以上の大人のみの世帯,２人以上の大人のみの世帯,1555,1555,,S46480,46480,S,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0131,0131_有業者なし,有業者なし,1107,1107,,T46480,46480,T,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0132,0132_有業者１人,有業者１人,1694,1694,,U46480,46480,U,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0133,0133_有業者２人以上,有業者２人以上,1531,1531,,V46480,46480,V,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,014,014_大人２人以上と子供の世帯,大人２人以上と子供の世帯,1651,1651,,W46480,46480,W,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0141,0141_有業者なし,有業者なし,-,,-,X46480,46480,X,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0142,0142_有業者１人,有業者１人,1997,1997,,Y46480,46480,Y,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0143,0143_有業者２人以上,有業者２人以上,1613,1613,,Z46480,46480,Z,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,02,02_世帯主が65歳以上,世帯主が65歳以上,1177,1177,,AA46480,46480,AA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,021,021_単身世帯,単身世帯,1255,1255,,AB46480,46480,AB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0211,0211_無業,無業,1152,1152,,AC46480,46480,AC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0212,0212_有業,有業,1333,1333,,AD46480,46480,AD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,022,022_２人以上の世帯,２人以上の世帯,1170,1170,,AE46480,46480,AE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0221,0221_有業者なし,有業者なし,1163,1163,,AF46480,46480,AF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,0222,0222_有業者１人以上,有業者１人以上,1171,1171,,AG46480,46480,AG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R1,R1_（再掲）世帯主が66歳未満,（再掲）世帯主が66歳未満,1589,1589,,AH46480,46480,AH,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R11,R11_単身世帯,単身世帯,1597,1597,,AI46480,46480,AI,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R111,R111_無業,無業,971,971,,AJ46480,46480,AJ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R112,R112_有業,有業,1612,1612,,AK46480,46480,AK,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R12,R12_大人１人と子供の世帯,大人１人と子供の世帯,1304,1304,,AL46480,46480,AL,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R121,R121_無業,無業,X,,X,AM46480,46480,AM,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R122,R122_有業,有業,1523,1523,,AN46480,46480,AN,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R13,R13_２人以上の大人のみの世帯,２人以上の大人のみの世帯,1540,1540,,AO46480,46480,AO,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R131,R131_有業者なし,有業者なし,1070,1070,,AP46480,46480,AP,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R132,R132_有業者１人,有業者１人,1675,1675,,AQ46480,46480,AQ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R133,R133_有業者２人以上,有業者２人以上,1518,1518,,AR46480,46480,AR,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R14,R14_大人２人以上と子供の世帯,大人２人以上と子供の世帯,1650,1650,,AS46480,46480,AS,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R141,R141_有業者なし,有業者なし,-,,-,AT46480,46480,AT,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R142,R142_有業者１人,有業者１人,1993,1993,,AU46480,46480,AU,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R143,R143_有業者２人以上,有業者２人以上,1612,1612,,AV46480,46480,AV,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R2,R2_（再掲）世帯主が66歳以上,（再掲）世帯主が66歳以上,1175,1175,,AW46480,46480,AW,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R21,R21_単身世帯,単身世帯,1224,1224,,AX46480,46480,AX,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R211,R211_無業,無業,1159,1159,,AY46480,46480,AY,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R212,R212_有業,有業,1272,1272,,AZ46480,46480,AZ,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R22,R22_２人以上の世帯,２人以上の世帯,1171,1171,,BA46480,46480,BA,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R221,R221_有業者なし,有業者なし,1168,1168,,BB46480,46480,BB,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R222,R222_有業者１人以上,有業者１人以上,1171,1171,,BC46480,46480,BC,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R3,R3_（再掲）単身世帯,（再掲）単身世帯,1557,1557,,BD46480,46480,BD,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R4,R4_（再掲）大人１人と子供の世帯,（再掲）大人１人と子供の世帯,1304,1304,,BE46480,46480,BE,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R5,R5_（再掲）２人以上の大人のみの世帯,（再掲）２人以上の大人のみの世帯,1407,1407,,BF46480,46480,BF,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,8,控除推計金額,千円,R6,R6_（再掲）大人２人以上と子供の世帯,（再掲）大人２人以上と子供の世帯,1659,1659,,BG46480,46480,BG,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,00,00_総世帯,総世帯,1340,1340,,K46481,46481,K,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,01,01_世帯主が65歳未満,世帯主が65歳未満,1437,1437,,L46481,46481,L,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,011,011_単身世帯,単身世帯,1440,1440,,M46481,46481,M,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,0111,0111_無業,無業,639,639,,N46481,46481,N,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,0112,0112_有業,有業,1453,1453,,O46481,46481,O,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,012,012_大人１人と子供の世帯,大人１人と子供の世帯,1033,1033,,P46481,46481,P,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
9,R09,R09_十分位9,00_平均,等価年間収入額,81,所得に課される税・社会保険料,千円,0121,0121_無業,無業,X,,X,Q46481,46481,Q,ESTAT-7156-1-2024,000040490419,data/raw/estat/000040490419.xlsx,b5cdd2ba4f2501956fa8ffe36ee061267690bbca801156c6b3aa43580559135f
